dateTime,value,qualifiers
1999-06-18 07:30:00-05:00,116.0,"['A', '[93]']"
1999-06-18 07:45:00-05:00,130.0,"['A', '[93]']"
1999-06-18 08:00:00-05:00,130.0,"['A', '[93]']"
1999-06-18 08:15:00-05:00,157.0,"['A', '[93]']"
1999-06-18 08:30:00-05:00,143.0,"['A', '[93]']"
1999-06-18 08:45:00-05:00,156.0,"['A', '[93]']"
1999-06-18 09:00:00-05:00,143.0,"['A', '[93]']"
1999-06-18 09:15:00-05:00,156.0,"['A', '[93]']"
1999-06-18 09:30:00-05:00,156.0,"['A', '[93]']"
1999-06-18 09:45:00-05:00,143.0,"['A', '[93]']"
1999-06-18 10:00:00-05:00,142.0,"['A', '[93]']"
1999-06-18 10:15:00-05:00,156.0,"['A', '[93]']"
1999-06-18 10:30:00-05:00,142.0,"['A', '[93]']"
1999-06-18 10:45:00-05:00,169.0,"['A', '[93]']"
1999-06-18 11:00:00-05:00,142.0,"['A', '[93]']"
1999-06-18 11:15:00-05:00,142.0,"['A', '[93]']"
1999-06-18 11:30:00-05:00,142.0,"['A', '[93]']"
1999-06-18 11:45:00-05:00,142.0,"['A', '[93]']"
1999-06-18 12:00:00-05:00,142.0,"['A', '[93]']"
1999-06-18 12:15:00-05:00,155.0,"['A', '[93]']"
1999-06-18 12:30:00-05:00,155.0,"['A', '[93]']"
1999-06-18 12:45:00-05:00,141.0,"['A', '[93]']"
1999-06-18 13:00:00-05:00,128.0,"['A', '[93]']"
1999-06-18 13:15:00-05:00,128.0,"['A', '[93]']"
1999-06-18 13:30:00-05:00,128.0,"['A', '[93]']"
1999-06-18 13:45:00-05:00,141.0,"['A', '[93]']"
1999-06-18 14:00:00-05:00,128.0,"['A', '[93]']"
1999-06-18 14:15:00-05:00,141.0,"['A', '[93]']"
1999-06-18 14:30:00-05:00,114.0,"['A', '[93]']"
1999-06-18 14:45:00-05:00,114.0,"['A', '[93]']"
1999-06-18 15:00:00-05:00,127.0,"['A', '[93]']"
1999-06-18 15:15:00-05:00,127.0,"['A', '[93]']"
1999-06-18 15:30:00-05:00,140.0,"['A', '[93]']"
1999-06-18 15:45:00-05:00,140.0,"['A', '[93]']"
1999-06-18 16:00:00-05:00,139.0,"['A', '[93]']"
1999-06-18 16:15:00-05:00,126.0,"['A', '[93]']"
1999-06-18 16:30:00-05:00,126.0,"['A', '[93]']"
1999-06-18 16:45:00-05:00,139.0,"['A', '[93]']"
1999-06-18 17:00:00-05:00,139.0,"['A', '[93]']"
1999-06-18 17:15:00-05:00,139.0,"['A', '[93]']"
1999-06-18 17:30:00-05:00,139.0,"['A', '[93]']"
1999-06-18 17:45:00-05:00,139.0,"['A', '[93]']"
1999-06-18 18:00:00-05:00,112.0,"['A', '[93]']"
1999-06-18 18:15:00-05:00,125.0,"['A', '[93]']"
1999-06-18 18:30:00-05:00,125.0,"['A', '[93]']"
1999-06-18 18:45:00-05:00,125.0,"['A', '[93]']"
1999-06-18 19:00:00-05:00,124.0,"['A', '[93]']"
1999-06-18 19:15:00-05:00,111.0,"['A', '[93]']"
1999-06-18 19:30:00-05:00,124.0,"['A', '[93]']"
1999-06-18 19:45:00-05:00,111.0,"['A', '[93]']"
1999-06-18 20:00:00-05:00,111.0,"['A', '[93]']"
1999-06-18 20:15:00-05:00,124.0,"['A', '[93]']"
1999-06-18 20:30:00-05:00,111.0,"['A', '[93]']"
1999-06-18 20:45:00-05:00,111.0,"['A', '[93]']"
1999-06-18 21:00:00-05:00,111.0,"['A', '[93]']"
1999-06-18 21:15:00-05:00,110.0,"['A', '[93]']"
1999-06-18 21:30:00-05:00,123.0,"['A', '[93]']"
1999-06-18 21:45:00-05:00,123.0,"['A', '[93]']"
1999-06-18 22:00:00-05:00,123.0,"['A', '[93]']"
1999-06-18 22:15:00-05:00,110.0,"['A', '[93]']"
1999-06-18 22:30:00-05:00,110.0,"['A', '[93]']"
1999-06-18 22:45:00-05:00,110.0,"['A', '[93]']"
1999-06-18 23:00:00-05:00,110.0,"['A', '[93]']"
1999-06-18 23:15:00-05:00,110.0,"['A', '[93]']"
1999-06-18 23:30:00-05:00,109.0,"['A', '[93]']"
1999-06-18 23:45:00-05:00,109.0,"['A', '[0]']"
